,record,category,class,pack,name,altName,id
475,records\xpack\item\equipmentarmor\greaves\mi_e_empusamage.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_empusamage,The Night Mistress's Leggings,Greaves_The_Night_Mistresss_Leggings
476,records\xpack\item\equipmentarmor\helm\mi_e_formicidmage02.dbr,Helm,ArmorProtective_Head,xpack,mi_e_formicidmage02,Ch'kra's Crown,Helm_Chkras_Crown
477,records\xpack\item\equipmentarmor\greaves\mi_e_formicidmage02.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_formicidmage02,Ch'kra's Leggings,Greaves_Chkras_Leggings
478,records\xpack\item\equipmentarmor\torso\mi_e_formicidmage02.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_formicidmage02,Ch'kra's Vestment,Armor_Chkras_Vestment
479,records\xpack\item\equipmentarmor\torso\mi_e_formicidmelee02.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_formicidmelee02,Myrmidon's Chitin,Armor_Myrmidons_Chitin
480,records\xpack\item\equipmentarmor\greaves\mi_e_formicidmelee02.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_formicidmelee02,Myrmidon's Legplate,Greaves_Myrmidons_Legplate
481,records\xpack\item\equipmentarmor\helm\mi_e_formicidmelee02.dbr,Helm,ArmorProtective_Head,xpack,mi_e_formicidmelee02,Myrmidon's Skullplate,Helm_Myrmidons_Skullplate
482,records\xpack\item\equipmentweapons\axe\mi_e_formicid.dbr,Axe,WeaponMelee_Axe,xpack,mi_e_formicid,Myrmidon's Sting,Axe_Myrmidons_Sting
483,records\xpack\item\equipmentarmor\helm\mi_e_formicidmage01.dbr,Helm,ArmorProtective_Head,xpack,mi_e_formicidmage01,Myrmigki Crown,Helm_Myrmigki_Crown
484,records\xpack\item\equipmentarmor\greaves\mi_e_formicidmage01.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_formicidmage01,Myrmigki Leggings,Greaves_Myrmigki_Leggings
485,records\xpack\item\equipmentarmor\torso\mi_e_formicidmage01.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_formicidmage01,Myrmigki Vestment,Armor_Myrmigki_Vestment
486,records\xpack\item\equipmentarmor\torso\mi_e_formicidmelee01.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_formicidmelee01,Soldier's Chitin,Armor_Soldiers_Chitin
487,records\xpack\item\equipmentarmor\greaves\mi_e_formicidmelee01.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_formicidmelee01,Soldier's Legplate,Greaves_Soldiers_Legplate
488,records\xpack\item\equipmentarmor\helm\mi_e_formicidmelee01.dbr,Helm,ArmorProtective_Head,xpack,mi_e_formicidmelee01,Soldier's Skullplate,Helm_Soldiers_Skullplate
489,records\xpack\item\equipmentweapons\shield\mi_e_formicid.dbr,Shield,WeaponArmor_Shield,xpack,mi_e_formicid,Soldier's Unyielding Will,Shield_Soldiers_Unyielding_Will
490,records\xpack\item\equipmentarmor\helm\mi_e_gigantesmelee02.dbr,Helm,ArmorProtective_Head,xpack,mi_e_gigantesmelee02,Alcyoneus' Mask,Helm_Alcyoneus_Mask
491,records\xpack\item\equipmentarmor\torso\mi_e_gigantesmelee02.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_gigantesmelee02,Alcyoneus’ Breastplate,Armor_Alcyoneus_Breastplate
492,records\xpack\item\equipmentarmor\armband\mi_e_gigantesmelee02.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_gigantesmelee02,Alcyoneus’ Gauntlets,Armbands_Alcyoneus_Gauntlets
493,records\xpack\item\equipmentarmor\greaves\mi_e_gigantesmelee02.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_gigantesmelee02,Alcyoneus’ Legplates,Greaves_Alcyoneus_Legplates
494,records\xpack\item\equipmentarmor\torso\mi_e_gigantesmelee.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_gigantesmelee,Porphyrion's Breastplate,Armor_Porphyrions_Breastplate
495,records\xpack\item\equipmentarmor\armband\mi_e_gigantesmelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_gigantesmelee,Porphyrion's Gauntlets,Armbands_Porphyrions_Gauntlets
496,records\xpack\item\equipmentarmor\helm\mi_e_gigantesmelee01.dbr,Helm,ArmorProtective_Head,xpack,mi_e_gigantesmelee01,Porphyrion's Helm,Helm_Porphyrions_Helm
497,records\xpack\item\equipmentarmor\greaves\mi_e_gigantesmelee.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_gigantesmelee,Porphyrion's Legplates,Greaves_Porphyrions_Legplates
498,records\xpack\item\equipmentweapons\club\mi_e_gigantes.dbr,Mace,WeaponMelee_Mace,xpack,mi_e_gigantes,Rancor,Mace_Rancor
499,records\xpack\item\equipmentweapons\shield\mi_e_gigantes.dbr,Shield,WeaponArmor_Shield,xpack,mi_e_gigantes,Vengeance,Shield_Vengeance
500,records\xpack\item\equipmentarmor\torso\mi_e_keresmelee.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_keresmelee,Anaplekte's Cuirass,Armor_Anaplektes_Cuirass
501,records\xpack\item\equipmentarmor\helm\mi_e_keresmelee.dbr,Helm,ArmorProtective_Head,xpack,mi_e_keresmelee,Anaplekte's Skullcap,Helm_Anaplektes_Skullcap
502,records\xpack\item\equipmentarmor\armband\mi_e_keresmage.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_keresmage,Coil of Ker,Armbands_Coil_Of_Ker
503,records\xpack\item\equipmentarmor\torso\mi_e_keresmage.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_keresmage,Vestment of Ker,Armor_Vestment_Of_Ker
504,records\xpack\item\equipmentweapons\staff\mi_e_keres.dbr,Staff,WeaponMagical_Staff,xpack,mi_e_keres,Ker's Fetish,Staff_Kers_Fetish
505,records\xpack\item\equipmentarmor\greaves\mi_e_keresmage.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_keresmage,Leggings of Ker,Greaves_Leggings_Of_Ker
506,records\xpack\item\equipmentarmor\helm\mi_e_keresmage.dbr,Helm,ArmorProtective_Head,xpack,mi_e_keresmage,Shroud of Ker,Helm_Shroud_Of_Ker
507,records\xpack\item\equipmentarmor\armband\mi_e_lamiamelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_lamiamelee,Ismene's Bracers,Armbands_Ismenes_Bracers
508,records\xpack\item\equipmentarmor\torso\mi_e_lamiamelee.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_lamiamelee,Ismene's Cuirass,Armor_Ismenes_Cuirass
509,records\xpack\item\equipmentarmor\helm\mi_e_lamiamelee.dbr,Helm,ArmorProtective_Head,xpack,mi_e_lamiamelee,Ismene's Helm,Helm_Ismenes_Helm
510,records\xpack\item\equipmentarmor\helm\mi_e_machaemelee.dbr,Helm,ArmorProtective_Head,xpack,mi_e_machaemelee,Alala,Helm_Alala
511,records\xpack\item\equipmentarmor\torso\mi_e_machaemelee.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_machaemelee,Homados,Armor_Homados
512,records\xpack\item\equipmentarmor\armband\mi_e_machaemelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_machaemelee,Palioxis,Armbands_Palioxis
513,records\xpack\item\equipmentweapons\axe\mi_e_machae.dbr,Axe,WeaponMelee_Axe,xpack,mi_e_machae,Phonoi,Axe_Phonoi
514,records\xpack\item\equipmentarmor\greaves\mi_e_machaemelee.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_machaemelee,Proioxis,Greaves_Proioxis
515,records\xpack2\item\equipmentweapons\1hranged\mi_e_machae.dbr,Thrown,WeaponHunting_RangedOneHand,xpack2,mi_e_machae,Demonic Rippers,Thrown_Demonic_Rippers
516,records\xpack\item\equipmentarmor\armband\mi_e_melinoemage.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_melinoemage,Bloodborn Armbands,Armbands_Bloodborn_Armbands
517,records\xpack\item\equipmentarmor\torso\mi_e_melinoemage.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_melinoemage,Bloodborn Girdle,Armor_Bloodborn_Girdle
518,records\xpack\item\equipmentarmor\greaves\mi_e_melinoemage.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_melinoemage,Bloodborn Leggings,Greaves_Bloodborn_Leggings
519,records\xpack\item\equipmentarmor\helm\mi_e_melinoemage.dbr,Helm,ArmorProtective_Head,xpack,mi_e_melinoemage,Bloodborn Visor,Helm_Bloodborn_Visor
520,records\xpack\item\equipmentweapons\sword\mi_e_melinoe.dbr,Sword,WeaponMelee_Sword,xpack,mi_e_melinoe,Khthonion Razor,Sword_Khthonion_Razor
521,records\xpack\item\equipmentweapons\spear\mi_e_melinoe.dbr,Spear,WeaponHunting_Spear,xpack,mi_e_melinoe,Khthonion Spike,Spear_Khthonion_Spike
522,records\xpack\item\equipmentarmor\helm\mi_e_troglodytemelee.dbr,Helm,ArmorProtective_Head,xpack,mi_e_troglodytemelee,Atouk,Helm_Atouk
523,records\xpack\item\equipmentweapons\club\mi_e_troglodyte.dbr,Mace,WeaponMelee_Mace,xpack,mi_e_troglodyte,Folg,Mace_Folg
524,records\xpack\item\equipmentarmor\greaves\mi_e_troglodytemelee.dbr,Greaves,ArmorProtective_LowerBody,xpack,mi_e_troglodytemelee,Gog,Greaves_Gog
525,records\xpack\item\equipmentarmor\armband\mi_e_troglodytemelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_troglodytemelee,Lar,Armbands_Lar
526,records\xpack2\item\equipmentarmor\helm\mi_e_alfr.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_alfr,Helm of Alfheim,Helm_Helm_Of_Alfheim
527,records\xpack2\item\equipmentarmor\armband\mi_e_alfr.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_alfr,Bracers of Alfheim,Armbands_Bracers_Of_Alfheim
528,records\xpack2\item\equipmentarmor\torso\mi_e_alfr.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_alfr,Tunic of Alfheim,Armor_Tunic_Of_Alfheim
529,records\xpack2\item\equipmentarmor\greaves\mi_e_alfr.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_alfr,Boots of Alfheim,Greaves_Boots_Of_Alfheim
530,records\xpack2\item\equipmentweapons\bow\mi_e_alfr.dbr,Bow,WeaponHunting_Bow,xpack2,mi_e_alfr,Trueshot Bow,Bow_Trueshot_Bow
531,records\xpack2\item\equipmentarmor\helm\mi_e_banditgreek.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_banditgreek,Scironian Helmet,Helm_Scironian_Helmet
532,records\xpack2\item\equipmentarmor\torso\mi_e_banditgreek.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_banditgreek,Scironian Armor,Armor_Scironian_Armor
533,records\xpack2\item\equipmentarmor\helm\mi_e_centaur.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_centaur,Outrider's Skullcap,Helm_Outriders_Skullcap
534,records\xpack2\item\equipmentarmor\torso\mi_e_centaur.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_centaur,Outrider's Tunic,Armor_Outriders_Tunic
535,records\xpack2\item\equipmentarmor\helm\mi_e_draugr.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_draugr,Helmet of the Restless King,Helm_Helmet_Of_The_Restless_King
536,records\xpack2\item\equipmentarmor\armband\mi_e_draugr.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_draugr,Gauntlets of the Restless King,Armbands_Gauntlets_Of_The_Restless_King
537,records\xpack2\item\equipmentarmor\torso\mi_e_draugr.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_draugr,Ring Mail of the Restless King,Armor_Ring_Mail_Of_The_Restless_King
538,records\xpack2\item\equipmentarmor\greaves\mi_e_draugr.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_draugr,Guards of the Restless King,Greaves_Guards_Of_The_Restless_King
539,records\xpack2\item\equipmentweapons\bow\mi_e_draugr.dbr,Bow,WeaponHunting_Bow,xpack2,mi_e_draugr,Bone Bow,Bow_Bone_Bow
540,records\xpack2\item\equipmentweapons\shield\mi_e_draugr.dbr,Shield,WeaponArmor_Shield,xpack2,mi_e_draugr,Shield of the Restless King,Shield_Shield_Of_The_Restless_King
541,records\xpack2\item\equipmentarmor\helm\mi_e_dvergrmelee.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_dvergrmelee,Master Forge Helmet,Helm_Master_Forge_Helmet
542,records\xpack2\item\equipmentarmor\armband\mi_e_dvergrmelee.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_dvergrmelee,Master Forge Armbands,Armbands_Master_Forge_Armbands
543,records\xpack2\item\equipmentarmor\torso\mi_e_dvergrmelee.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_dvergrmelee,Master Forge Cuirass,Armor_Master_Forge_Cuirass
544,records\xpack2\item\equipmentarmor\torso\mi_e_dvergrmage.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_dvergrmage,Master Seer Robe,Armor_Master_Seer_Robe
545,records\xpack2\item\equipmentarmor\greaves\mi_e_dvergrmelee.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_dvergrmelee,Master Forge Greaves,Greaves_Master_Forge_Greaves
546,records\xpack2\item\equipmentweapons\1hranged\mi_e_dvergr.dbr,Thrown,WeaponHunting_RangedOneHand,xpack2,mi_e_dvergr,Dvergr Runestones,Thrown_Dvergr_Runestones
547,records\xpack2\item\equipmentweapons\axe\mi_e_dvergr.dbr,Axe,WeaponMelee_Axe,xpack2,mi_e_dvergr,Dvergr-Forged Battle Axe,Axe_Dvergr_forged_Battle_Axe
548,records\xpack2\item\equipmentweapons\club\mi_e_dvergr.dbr,Mace,WeaponMelee_Mace,xpack2,mi_e_dvergr,Dvergr-Forged Edge Mace,Mace_Dvergr_forged_Edge_Mace
549,records\xpack2\item\equipmentweapons\staff\mi_e_dvergr.dbr,Staff,WeaponMagical_Staff,xpack2,mi_e_dvergr,Prospector Rod,Staff_Prospector_Rod
550,records\xpack2\item\equipmentweapons\sword\mi_e_dvergr.dbr,Sword,WeaponMelee_Sword,xpack2,mi_e_dvergr,Dvergr-Forged Longsword,Sword_Dvergr_forged_Longsword
551,records\xpack2\item\equipmentarmor\helm\mi_e_einherjar.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_einherjar,Helm of Valhöll,Helm_Helm_Of_Valh_ll
552,records\xpack2\item\equipmentarmor\torso\mi_e_einherjar.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_einherjar,Harness of Valhöll,Armor_Harness_Of_Valh_ll
553,records\xpack2\item\equipmentarmor\armband\mi_e_einherjar.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_einherjar,Armguards of Valhöll,Armbands_Armguards_Of_Valh_ll
554,records\xpack2\item\equipmentarmor\greaves\mi_e_einherjar.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_einherjar,Buskins of Valhöll,Greaves_Buskins_Of_Valh_ll
555,records\xpack2\item\equipmentweapons\1hranged\mi_e_einherjar.dbr,Thrown,WeaponHunting_RangedOneHand,xpack2,mi_e_einherjar,Einherjar Hammers,Thrown_Einherjar_Hammers
556,records\xpack2\item\equipmentweapons\shield\mi_e_einherjar.dbr,Shield,WeaponArmor_Shield,xpack2,mi_e_einherjar,Einherjar's Stand,Shield_Einherjars_Stand
557,records\xpack2\item\equipmentweapons\spear\mi_e_einherjar.dbr,Spear,WeaponHunting_Spear,xpack2,mi_e_einherjar,Einherjar's Line,Spear_Einherjars_Line
558,records\xpack2\item\equipmentweapons\sword\mi_e_einherjar.dbr,Sword,WeaponMelee_Sword,xpack2,mi_e_einherjar,Einherjar's Fate,Sword_Einherjars_Fate
559,records\xpack2\item\equipmentarmor\helm\mi_e_eldjotun.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_eldjotun,Blacksteel Helmet,Helm_Blacksteel_Helmet
560,records\xpack2\item\equipmentarmor\torso\mi_e_eldjotun.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_eldjotun,Blacksteel Plate,Armor_Blacksteel_Plate
561,records\xpack2\item\equipmentarmor\armband\mi_e_eldjotun.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_eldjotun,Blacksteel Bracers,Armbands_Blacksteel_Bracers
562,records\xpack2\item\equipmentarmor\greaves\mi_e_eldjotun.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_eldjotun,Blacksteel Greaves,Greaves_Blacksteel_Greaves
563,records\xpack2\item\equipmentweapons\shield\mi_e_eldjotun.dbr,Shield,WeaponArmor_Shield,xpack2,mi_e_eldjotun,Blacksteel Bulwark,Shield_Blacksteel_Bulwark
564,records\xpack2\item\equipmentweapons\spear\mi_e_eldjotun.dbr,Spear,WeaponHunting_Spear,xpack2,mi_e_eldjotun,Blacksteel Spike,Spear_Blacksteel_Spike
565,records\xpack2\item\equipmentweapons\sword\mi_e_eldjotun.dbr,Sword,WeaponMelee_Sword,xpack2,mi_e_eldjotun,Blacksteel Executioner,Sword_Blacksteel_Executioner
566,records\xpack2\item\equipmentarmor\helm\mi_e_fjordmelee.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_fjordmelee,Icescale Helm,Helm_Icescale_Helm
567,records\xpack2\item\equipmentarmor\torso\mi_e_fjordmelee.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_fjordmelee,Icescale Armor,Armor_Icescale_Armor
568,records\xpack2\item\equipmentarmor\armband\mi_e_fjordmelee.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_fjordmelee,Icescale Bracers,Armbands_Icescale_Bracers
569,records\xpack2\item\equipmentarmor\greaves\mi_e_fjordmelee.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_fjordmelee,Icescale Guards,Greaves_Icescale_Guards
570,records\xpack2\item\equipmentarmor\helm\mi_e_fjordmage.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_fjordmage,Crown of the Deep,Helm_Crown_Of_The_Deep
571,records\xpack2\item\equipmentarmor\torso\mi_e_fjordmage.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_fjordmage,Raiment of the Deep,Armor_Raiment_Of_The_Deep
572,records\xpack2\item\equipmentarmor\armband\mi_e_fjordmage.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_fjordmage,Bracelets of the Deep,Armbands_Bracelets_Of_The_Deep
573,records\xpack2\item\equipmentarmor\greaves\mi_e_fjordmage.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_fjordmage,Guards of the Deep,Greaves_Guards_Of_The_Deep
574,records\xpack2\item\equipmentweapons\bow\mi_e_fjordmelee.dbr,Bow,WeaponHunting_Bow,xpack2,mi_e_fjordmelee,Ichthian Stinger,Bow_Ichthian_Stinger
575,records\xpack2\item\equipmentweapons\shield\mi_e_fjordmelee.dbr,Shield,WeaponArmor_Shield,xpack2,mi_e_fjordmelee,Ichthian Shell,Shield_Ichthian_Shell
576,records\xpack2\item\equipmentweapons\spear\mi_e_fjordmelee.dbr,Spear,WeaponHunting_Spear,xpack2,mi_e_fjordmelee,Ichthian Spine,Spear_Ichthian_Spine
577,records\xpack2\item\equipmentweapons\staff\mi_e_fjordmage.dbr,Staff,WeaponMagical_Staff,xpack2,mi_e_fjordmage,Staff of the Deep,Staff_Staff_Of_The_Deep
578,records\xpack2\item\equipmentarmor\helm\mi_e_kelpie.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_kelpie,Kelpie Circlet,Helm_Kelpie_Circlet
579,records\xpack2\item\equipmentarmor\torso\mi_e_kelpie.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_kelpie,Kelpie Cuisse,Armor_Kelpie_Cuisse
580,records\xpack2\item\equipmentarmor\armband\mi_e_kelpie.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_kelpie,Kelpie Vambrace,Armbands_Kelpie_Vambrace
581,records\xpack2\item\equipmentweapons\sword\mi_e_mercenary.dbr,Sword,WeaponMelee_Sword,xpack2,mi_e_mercenary,Stormraven Sword,Sword_Stormraven_Sword
582,records\xpack2\item\equipmentarmor\helm\mi_e_merfolk.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_merfolk,Triteia's Coral Crown,Helm_Triteias_Coral_Crown
583,records\xpack2\item\equipmentarmor\torso\mi_e_merfolk.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_merfolk,Triton Armor,Armor_Triton_Armor
584,records\xpack2\item\equipmentweapons\spear\mi_e_merfolk.dbr,Spear,WeaponHunting_Spear,xpack2,mi_e_merfolk,Deep Sea Trident,Spear_Deep_Sea_Trident
585,records\xpack2\item\equipmentarmor\helm\mi_e_nerthusshaman.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_nerthusshaman,Hood of the Chosen,Helm_Hood_Of_The_Chosen
586,records\xpack2\item\equipmentarmor\torso\mi_e_nerthusshaman.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_nerthusshaman,Coat of the Chosen,Armor_Coat_Of_The_Chosen
587,records\xpack2\item\equipmentarmor\armband\mi_e_nerthusshaman.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_nerthusshaman,Rings of the Chosen,Armbands_Rings_Of_The_Chosen
588,records\xpack2\item\equipmentarmor\greaves\mi_e_nerthusshaman.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_nerthusshaman,Wraps of the Chosen,Greaves_Wraps_Of_The_Chosen
589,records\xpack2\item\equipmentweapons\staff\mi_e_nerthusshaman.dbr,Staff,WeaponMagical_Staff,xpack2,mi_e_nerthusshaman,Staff of the Chosen,Staff_Staff_Of_The_Chosen
590,records\xpack2\item\equipmentarmor\helm\mi_e_troll.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_troll,Bonebreaker Cowl,Helm_Bonebreaker_Cowl
591,records\xpack2\item\equipmentarmor\torso\mi_e_troll.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_troll,Bonebreaker Mail,Armor_Bonebreaker_Mail
592,records\xpack2\item\equipmentarmor\torso\mi_e_trollmage.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_trollmage,Bonecaster Shawl,Armor_Bonecaster_Shawl
593,records\xpack2\item\equipmentarmor\armband\mi_e_troll.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_troll,Bonebreaker Bracelets,Armbands_Bonebreaker_Bracelets
594,records\xpack2\item\equipmentarmor\greaves\mi_e_troll.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_troll,Bonebreaker Greaves,Greaves_Bonebreaker_Greaves
595,records\xpack2\item\equipmentweapons\axe\mi_e_troll.dbr,Axe,WeaponMelee_Axe,xpack2,mi_e_troll,Troll's Splitter,Axe_Trolls_Splitter
596,records\xpack2\item\equipmentweapons\club\mi_e_troll.dbr,Mace,WeaponMelee_Mace,xpack2,mi_e_troll,Troll's Basher,Mace_Trolls_Basher
597,records\xpack2\item\equipmentweapons\spear\mi_e_troll.dbr,Spear,WeaponHunting_Spear,xpack2,mi_e_troll,Troll's Sticker,Spear_Trolls_Sticker
598,records\xpack2\item\equipmentweapons\staff\mi_e_troll.dbr,Staff,WeaponMagical_Staff,xpack2,mi_e_troll,Troll's Branch,Staff_Trolls_Branch
599,records\xpack2\item\equipmentweapons\sword\mi_e_troll.dbr,Sword,WeaponMelee_Sword,xpack2,mi_e_troll,Troll's Cutter,Sword_Trolls_Cutter
600,records\xpack2\item\equipmentarmor\greaves\mi_e_valkyrie.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_valkyrie,Boots of the Valkyrie,Greaves_Boots_Of_The_Valkyrie
601,records\xpack2\item\equipmentarmor\torso\mi_e_yerren.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_yerren,Bear Rider's Garb,Armor_Bear_Riders_Garb
602,records\xpack2\item\equipmentarmor\armband\mi_e_yerren.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_yerren,Bear Rider's Bracers,Armbands_Bear_Riders_Bracers
603,records\xpack2\item\equipmentarmor\greaves\mi_e_yerren.dbr,Greaves,ArmorProtective_LowerBody,xpack2,mi_e_yerren,Bear Rider's Leggings,Greaves_Bear_Riders_Leggings
604,records\xpack3\items\equipmentarmor\armband\mi_e_coralguardianmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_coralguardianmage,,Armbands_Coralguardianmage
605,records\xpack3\items\equipmentarmor\greaves\mi_e_coralguardianmage.dbr,Greaves,ArmorProtective_LowerBody,xpack3,mi_e_coralguardianmage,,Greaves_Coralguardianmage
606,records\xpack3\items\equipmentarmor\helm\mi_e_coralguardianmage.dbr,Helm,ArmorProtective_Head,xpack3,mi_e_coralguardianmage,,Helm_Coralguardianmage
607,records\xpack3\items\equipmentarmor\torso\mi_e_coralguardianmage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_coralguardianmage,,Armor_Coralguardianmage
608,records\xpack3\items\equipmentarmor\armband\mi_e_coralguardianmelee.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_coralguardianmelee,,Armbands_Coralguardianmelee
609,records\xpack3\items\equipmentarmor\greaves\mi_e_coralguardianmelee.dbr,Greaves,ArmorProtective_LowerBody,xpack3,mi_e_coralguardianmelee,,Greaves_Coralguardianmelee
610,records\xpack3\items\equipmentarmor\helm\mi_e_coralguardianmelee.dbr,Helm,ArmorProtective_Head,xpack3,mi_e_coralguardianmelee,,Helm_Coralguardianmelee
611,records\xpack3\items\equipmentarmor\torso\mi_e_coralguardianmelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_coralguardianmelee,,Armor_Coralguardianmelee
612,records\xpack3\items\equipmentweapon\axe\mi_e_coralguardian.dbr,Axe,WeaponMelee_Axe,xpack3,mi_e_coralguardian,,Axe_Coralguardian
613,records\xpack3\items\equipmentweapon\bow\mi_e_coralguardian.dbr,Bow,WeaponHunting_Bow,xpack3,mi_e_coralguardian,,Bow_Coralguardian
614,records\xpack3\items\equipmentweapon\club\mi_e_coralguardian.dbr,Mace,WeaponMelee_Mace,xpack3,mi_e_coralguardian,,Mace_Coralguardian
615,records\xpack3\items\equipmentweapon\shield\mi_e_coralguardian.dbr,Shield,WeaponArmor_Shield,xpack3,mi_e_coralguardian,,Shield_Coralguardian
616,records\xpack3\items\equipmentweapon\spear\mi_e_coralguardian.dbr,Spear,WeaponHunting_Spear,xpack3,mi_e_coralguardian,,Spear_Coralguardian
617,records\xpack3\items\equipmentweapon\sword\mi_e_coralguardian.dbr,Sword,WeaponMelee_Sword,xpack3,mi_e_coralguardian,,Sword_Coralguardian
618,records\xpack3\items\equipmentweapon\staff\mi_e_coralguardian_fire.dbr,Staff,WeaponMagical_Staff,xpack3,mi_e_coralguardian_fire,,Staff_Coralguardian_Fire
619,records\xpack3\items\equipmentweapon\staff\mi_e_coralguardian_frost.dbr,Staff,WeaponMagical_Staff,xpack3,mi_e_coralguardian_frost,,Staff_Coralguardian_Frost
620,records\xpack3\items\equipmentweapon\staff\mi_e_coralguardian_lightning.dbr,Staff,WeaponMagical_Staff,xpack3,mi_e_coralguardian_lightning,,Staff_Coralguardian_Lightning
621,records\xpack3\items\equipmentarmor\torso\mi_e_crabmanmelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_crabmanmelee,,Armor_Crabmanmelee
622,records\xpack3\items\equipmentarmor\armband\mi_e_embalmedpriestmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_embalmedpriestmage,,Armbands_Embalmedpriestmage
